id,amount,activities_time,source
3172,27.0,2020-01-20,Cash Sale
3172,18.0,2020-01-20,Cash Sale
3172,408.0,2020-01-19,Cash Sale
3172,183.0,2020-01-19,Cash Sale
3172,90.0,2020-01-19,Cash Sale
3172,60.0,2020-01-19,Cash Sale
3172,168.0,2020-01-19,Cash Sale
3172,30.0,2020-01-01,Cash Sale
3172,66.0,2020-01-01,Cash Sale
3172,75.0,2020-01-01,Cash Sale
3172,60.0,2020-01-01,Cash Sale
3172,18.0,2020-01-01,Cash Sale
3172,30.0,2020-01-01,Cash Sale
4881,240.0,2020-01-22,Cash Sale
4881,45.0,2020-01-22,Cash Sale
4881,189.0,2020-01-22,Cash Sale
4881,495.0,2020-01-22,Cash Sale
4881,1500.0,2020-01-22,Cash Sale
4881,240.0,2020-01-22,Cash Sale
4881,210.0,2020-01-22,Cash Sale
4881,45.0,2020-01-22,Cash Sale
4881,48.0,2020-01-22,Cash Sale
4881,6747.0,2020-01-22,Cash Sale
4881,120.0,2020-01-22,Cash Sale
4881,120.0,2020-01-22,Cash Sale
4881,306.0,2020-01-22,Cash Sale
4881,330.0,2020-01-22,Cash Sale
4881,300.0,2020-01-22,Cash Sale
4881,60.0,2020-01-22,Cash Sale
4881,240.0,2020-01-22,Cash Sale
4881,930.0,2020-01-22,Cash Sale
4881,345.0,2020-01-22,Cash Sale
4881,1005.0,2020-01-22,Cash Sale
4881,258.0,2020-01-22,Cash Sale
4881,300.0,2020-01-22,Cash Sale
4881,84.0,2020-01-22,Cash Sale
4881,120.0,2020-01-22,Cash Sale
4881,930.0,2020-01-22,Cash Sale
4881,120.0,2020-01-22,Cash Sale
4881,150.0,2020-01-22,Cash Sale
4881,180.0,2020-01-22,Cash Sale
4881,30.0,2020-01-22,Cash Sale
4881,210.0,2020-01-23,Cash Sale
4881,90.0,2020-01-23,Cash Sale
4881,600.0,2020-01-23,Cash Sale
4881,630.0,2020-01-23,Cash Sale
4881,120.0,2020-01-23,Cash Sale
4881,45.0,2020-01-23,Cash Sale
4881,930.0,2020-01-23,Cash Sale
4881,5880.0,2020-01-23,Cash Sale
4881,600.0,2020-01-23,Cash Sale
4881,159.0,2020-01-23,Cash Sale
4881,138.0,2020-01-23,Cash Sale
4881,810.0,2020-01-23,Cash Sale
4881,30.0,2020-01-23,Cash Sale
4881,519.0,2020-01-23,Cash Sale
4881,249.0,2020-01-23,Cash Sale
4881,90.0,2020-01-23,Cash Sale
4881,90.0,2020-01-23,Cash Sale
4881,114.0,2020-01-23,Cash Sale
4881,60.0,2020-01-23,Cash Sale
4881,120.0,2020-01-23,Cash Sale
4881,720.0,2020-01-23,Cash Sale
4881,360.0,2020-01-23,Cash Sale
4881,135.0,2020-01-23,Cash Sale
4881,1548.0,2020-01-23,Cash Sale
4881,21.0,2020-01-23,Cash Sale
4881,30.0,2020-01-23,Cash Sale
4881,138.0,2020-01-23,Cash Sale
4881,75.0,2020-01-23,Cash Sale
4881,1230.0,2020-01-23,Cash Sale
4881,540.0,2020-01-23,Cash Sale
4881,195.0,2020-01-23,Cash Sale
4881,234.0,2020-01-23,Cash Sale
4881,120.0,2020-01-23,Cash Sale
4881,171.0,2020-01-23,Cash Sale
4881,534.0,2020-01-23,Cash Sale
4881,180.0,2020-01-23,Cash Sale
4881,411.0,2020-01-23,Cash Sale
4881,135.0,2020-01-23,Cash Sale
4881,591.0,2020-01-23,Cash Sale
5085,60.0,2019-12-31,Cash Sale
5085,360.0,2019-12-31,Cash Sale
5085,822.0,2019-12-31,Cash Sale
5085,60.0,2019-12-31,Cash Sale
5085,45.0,2019-12-31,Cash Sale
5085,60.0,2019-12-31,Cash Sale
5085,90.0,2019-12-31,Cash Sale
5085,660.0,2019-12-31,Cash Sale
5085,765.0,2019-12-31,Cash Sale
5085,174.0,2019-12-31,Cash Sale
5085,45.0,2019-12-31,Cash Sale
5085,54.0,2019-12-31,Cash Sale
5085,600.0,2019-12-31,Cash Sale
5085,150.0,2019-12-31,Cash Sale
5085,90.0,2019-12-31,Cash Sale
5085,420.0,2019-12-31,Cash Sale
5085,435.0,2019-12-31,Cash Sale
5085,1410.0,2019-12-31,Cash Sale
5085,30.0,2019-12-31,Cash Sale
5085,30.0,2019-12-31,Cash Sale
5085,234.0,2019-12-31,Cash Sale
5085,351.0,2019-12-31,Cash Sale
5085,630.0,2019-12-31,Cash Sale
5085,195.0,2019-12-31,Cash Sale
5085,177.0,2019-12-31,Cash Sale
5085,300.0,2019-12-31,Cash Sale
5085,900.0,2019-12-31,Cash Sale
5085,780.0,2019-12-31,Cash Sale
5085,225.0,2019-12-31,Cash Sale
5085,930.0,2019-12-31,Cash Sale
5085,330.0,2019-12-31,Cash Sale
5085,645.0,2019-12-31,Cash Sale
5085,60.0,2019-12-31,Cash Sale
5085,150.0,2019-12-31,Cash Sale
5085,300.0,2019-12-31,Cash Sale
5085,1545.0,2020-01-01,Cash Sale
5085,210.0,2020-01-01,Cash Sale
5085,300.0,2020-01-01,Cash Sale
5085,360.0,2020-01-01,Cash Sale
5085,726.0,2020-01-01,Cash Sale
5085,276.0,2020-01-01,Cash Sale
5085,609.0,2020-01-01,Cash Sale
5085,585.0,2020-01-01,Cash Sale
5085,342.0,2020-01-01,Cash Sale
5085,90.0,2020-01-01,Cash Sale
5085,660.0,2020-01-01,Cash Sale
5085,180.0,2020-01-01,Cash Sale
5085,30.0,2020-01-01,Cash Sale
5085,60.0,2020-01-01,Cash Sale
5085,30.0,2020-01-01,Cash Sale
5085,60.0,2020-01-01,Cash Sale
5085,159.0,2020-01-01,Cash Sale
5085,120.0,2020-01-01,Cash Sale
5085,78.0,2020-01-01,Cash Sale
5085,900.0,2020-01-01,Cash Sale
5085,60.0,2020-01-03,Cash Sale
5085,60.0,2020-01-03,Cash Sale
5085,855.0,2020-01-03,Cash Sale
5085,345.0,2020-01-03,Cash Sale
5085,15.0,2020-01-03,Cash Sale
5085,105.0,2020-01-03,Cash Sale
5085,210.0,2020-01-03,Cash Sale
5085,1050.0,2020-01-03,Cash Sale
5085,21300.0,2020-01-03,Cash Sale
5085,2130.0,2020-01-16,Cash Sale
5085,2544.0,2020-01-16,Cash Sale
5085,1395.0,2020-01-18,Cash Sale
5085,3465.0,2020-01-20,Cash Sale
5085,3732.0,2020-01-22,Cash Sale
5085,2400.0,2020-01-23,Cash Sale
3172,15.0,2020-01-21,Cash Sale
3172,75.0,2020-01-13,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,105.0,2020-01-13,Cash Sale
3172,165.0,2020-01-13,Cash Sale
3172,225.0,2020-01-13,Cash Sale
3172,600.0,2020-01-13,Cash Sale
3172,75.0,2020-01-13,Cash Sale
3172,36.0,2020-01-21,Cash Sale
3172,174.0,2020-01-21,Cash Sale
3172,69.0,2020-01-21,Cash Sale
3172,117.0,2020-01-21,Cash Sale
3172,150.0,2020-01-21,Cash Sale
3172,1020.0,2020-01-14,Cash Sale
3172,1500.0,2020-01-14,Cash Sale
3172,285.0,2020-01-14,Cash Sale
3172,12.0,2020-01-14,Cash Sale
3172,390.0,2020-01-15,Cash Sale
3172,60.0,2020-01-15,Cash Sale
3172,600.0,2020-01-15,Cash Sale
3172,345.0,2020-01-15,Cash Sale
3172,240.0,2020-01-15,Cash Sale
3172,2850.0,2020-01-15,Cash Sale
3172,600.0,2020-01-15,Cash Sale
3172,1200.0,2020-01-15,Cash Sale
3172,342.0,2020-01-15,Cash Sale
3172,132.0,2020-01-16,Cash Sale
3172,60.0,2020-01-16,Cash Sale
3172,60.0,2020-01-17,Cash Sale
3172,1800.0,2020-01-17,Cash Sale
3172,150.0,2020-01-17,Cash Sale
3172,1500.0,2020-01-17,Cash Sale
3172,1434.0,2020-01-17,Cash Sale
3172,15.0,2020-01-17,Cash Sale
3172,225.0,2020-01-04,Cash Sale
3172,120.0,2020-01-04,Cash Sale
3172,60.0,2020-01-04,Cash Sale
3172,90.0,2020-01-23,Cash Sale
3172,45.0,2020-01-23,Cash Sale
3172,150.0,2020-01-23,Cash Sale
3172,144.0,2020-01-23,Cash Sale
3172,36.0,2019-12-30,Cash Sale
3172,60.0,2019-12-30,Cash Sale
3172,45.0,2019-12-30,Cash Sale
3172,120.0,2019-12-30,Cash Sale
3172,30.0,2019-12-30,Cash Sale
3172,33.0,2019-12-30,Cash Sale
3172,84.0,2020-01-01,Cash Sale
3172,45.0,2020-01-01,Cash Sale
3172,135.0,2019-12-26,Cash Sale
3172,330.0,2019-12-26,Cash Sale
3172,105.0,2019-12-26,Cash Sale
3172,60.0,2019-12-26,Cash Sale
3172,30.0,2019-12-26,Cash Sale
3172,30.0,2019-12-26,Cash Sale
3172,180.0,2019-12-26,Cash Sale
3172,150.0,2019-12-26,Cash Sale
3172,72.0,2019-12-26,Cash Sale
3172,180.0,2019-12-26,Cash Sale
3172,1200.0,2019-12-29,Cash Sale
3172,60.0,2019-12-29,Cash Sale
3172,810.0,2019-12-29,Cash Sale
3172,138.0,2019-12-29,Cash Sale
3172,90.0,2019-12-29,Cash Sale
3172,30.0,2019-12-29,Cash Sale
3172,300.0,2019-12-29,Cash Sale
3172,120.0,2019-12-29,Cash Sale
3172,54.0,2019-12-29,Cash Sale
3172,60.0,2019-12-29,Cash Sale
3172,180.0,2019-12-29,Cash Sale
3172,36.0,2019-12-29,Cash Sale
3172,600.0,2019-12-29,Cash Sale
3172,24.0,2019-12-29,Cash Sale
3172,120.0,2019-12-29,Cash Sale
3172,834.0,2019-12-29,Cash Sale
3172,15.0,2019-12-29,Cash Sale
3172,150.0,2019-12-29,Cash Sale
3172,36.0,2019-12-29,Cash Sale
3172,90.0,2019-12-29,Cash Sale
3172,60.0,2019-12-29,Cash Sale
3172,240.0,2019-12-29,Cash Sale
3172,150.0,2019-12-29,Cash Sale
3172,60.0,2019-12-29,Cash Sale
3172,30.0,2019-12-29,Cash Sale
3172,69.0,2019-12-29,Cash Sale
3172,54.0,2020-01-11,Cash Sale
3172,270.0,2020-01-11,Cash Sale
3172,315.0,2020-01-11,Cash Sale
3172,240.0,2020-01-11,Cash Sale
3172,105.0,2020-01-11,Cash Sale
3172,60.0,2020-01-11,Cash Sale
3172,54.0,2020-01-11,Cash Sale
3172,24.0,2020-01-11,Cash Sale
3172,15.0,2020-01-11,Cash Sale
3172,27.0,2020-01-11,Cash Sale
3172,69.0,2020-01-12,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,60.0,2020-01-13,Cash Sale
3172,15.0,2020-01-14,Cash Sale
3172,300.0,2020-01-14,Cash Sale
3172,18.0,2020-01-14,Cash Sale
3172,42.0,2020-01-14,Cash Sale
3172,15.0,2020-01-14,Cash Sale
3172,72.0,2020-01-14,Cash Sale
3172,330.0,2020-01-14,Cash Sale
3172,135.0,2020-01-14,Cash Sale
3172,900.0,2020-01-14,Cash Sale
3172,630.0,2020-01-14,Cash Sale
3172,33.0,2020-01-21,Cash Sale
3172,72.0,2020-01-13,Cash Sale
3172,102.0,2020-01-13,Cash Sale
3172,90.0,2020-01-13,Cash Sale
3172,135.0,2020-01-13,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,60.0,2020-01-13,Cash Sale
3172,150.0,2020-01-13,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,90.0,2020-01-13,Cash Sale
3172,15.0,2020-01-13,Cash Sale
3172,60.0,2020-01-13,Cash Sale
3172,99.0,2020-01-13,Cash Sale
3172,60.0,2020-01-13,Cash Sale
3172,57.0,2020-01-13,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,105.0,2020-01-13,Cash Sale
3172,120.0,2019-12-26,Cash Sale
3172,120.0,2019-12-26,Cash Sale
3172,252.0,2019-12-26,Cash Sale
3172,15.0,2019-12-26,Cash Sale
3172,330.0,2019-12-26,Cash Sale
3172,180.0,2019-12-26,Cash Sale
3172,150.0,2019-12-26,Cash Sale
3172,60.0,2019-12-26,Cash Sale
3172,15.0,2019-12-26,Cash Sale
3172,60.0,2019-12-26,Cash Sale
3172,15.0,2019-12-26,Cash Sale
3172,15.0,2019-12-26,Cash Sale
3172,150.0,2019-12-26,Cash Sale
3172,15.0,2019-12-26,Cash Sale
3172,30.0,2019-12-26,Cash Sale
3172,6.0,2019-12-26,Cash Sale
3172,30.0,2019-12-26,Cash Sale
3172,120.0,2019-12-26,Cash Sale
3172,90.0,2019-12-26,Cash Sale
3172,531.0,2020-01-15,Cash Sale
3172,2340.0,2020-01-15,Cash Sale
3172,570.0,2020-01-15,Cash Sale
3172,720.0,2020-01-15,Cash Sale
3172,90.0,2020-01-15,Cash Sale
97381,1500.0,2019-12-17,Cash Sale
97381,2100.0,2019-12-18,Cash Sale
97381,900.0,2019-12-18,Cash Sale
97381,120.0,2019-12-20,Cash Sale
3172,60.0,2020-01-15,Cash Sale
3172,90.0,2020-01-15,Cash Sale
3172,2430.0,2020-01-15,Cash Sale
3172,600.0,2020-01-15,Cash Sale
3172,2070.0,2020-01-15,Cash Sale
3172,222.0,2020-01-15,Cash Sale
3172,2787.0,2020-01-15,Cash Sale
3172,780.0,2020-01-15,Cash Sale
3172,81.0,2020-01-15,Cash Sale
3172,300.0,2020-01-15,Cash Sale
3172,600.0,2020-01-15,Cash Sale
3172,6.0,2020-01-15,Cash Sale
3172,405.0,2020-01-15,Cash Sale
3172,75.0,2020-01-15,Cash Sale
3172,300.0,2020-01-15,Cash Sale
3172,1500.0,2020-01-15,Cash Sale
3172,345.0,2020-01-15,Cash Sale
3172,645.0,2020-01-15,Cash Sale
3172,1260.0,2020-01-15,Cash Sale
3172,12.0,2020-01-15,Cash Sale
3172,60.0,2020-01-15,Cash Sale
3172,468.0,2020-01-15,Cash Sale
3172,300.0,2020-01-15,Cash Sale
3172,879.0,2020-01-15,Cash Sale
3172,2250.0,2020-01-15,Cash Sale
3172,600.0,2020-01-15,Cash Sale
3172,54.0,2020-01-15,Cash Sale
3172,540.0,2020-01-15,Cash Sale
3172,60.0,2020-01-15,Cash Sale
3172,1164.0,2020-01-15,Cash Sale
3172,345.0,2020-01-15,Cash Sale
3172,345.0,2020-01-15,Cash Sale
3172,30.0,2020-01-15,Cash Sale
3172,105.0,2020-01-18,Cash Sale
3172,45.0,2020-01-18,Cash Sale
3172,90.0,2020-01-18,Cash Sale
3172,48.0,2020-01-18,Cash Sale
3172,42.0,2020-01-18,Cash Sale
3172,171.0,2019-12-24,Cash Sale
3172,48.0,2019-12-24,Cash Sale
3172,147.0,2019-12-24,Cash Sale
3172,105.0,2019-12-24,Cash Sale
3172,30.0,2019-12-24,Cash Sale
3172,45.0,2019-12-24,Cash Sale
3172,150.0,2019-12-24,Cash Sale
3172,54.0,2019-12-24,Cash Sale
3172,105.0,2019-12-24,Cash Sale
3172,18.0,2019-12-24,Cash Sale
3172,15.0,2019-12-24,Cash Sale
3172,30.0,2019-12-24,Cash Sale
3172,15.0,2019-12-24,Cash Sale
3172,39.0,2019-12-24,Cash Sale
3172,90.0,2019-12-24,Cash Sale
3172,30.0,2019-12-24,Cash Sale
3172,144.0,2019-12-25,Cash Sale
3172,90.0,2019-12-25,Cash Sale
3172,300.0,2019-12-25,Cash Sale
3172,90.0,2019-12-25,Cash Sale
3172,30.0,2019-12-25,Cash Sale
3172,60.0,2019-12-25,Cash Sale
3172,111.0,2019-12-25,Cash Sale
3172,60.0,2019-12-25,Cash Sale
3172,540.0,2019-12-25,Cash Sale
3172,60.0,2019-12-25,Cash Sale
3172,90.0,2019-12-25,Cash Sale
3172,210.0,2019-12-25,Cash Sale
3172,84.0,2019-12-25,Cash Sale
3172,30.0,2019-12-25,Cash Sale
3172,54.0,2020-01-12,Cash Sale
3172,120.0,2020-01-12,Cash Sale
3172,186.0,2020-01-12,Cash Sale
3172,75.0,2020-01-12,Cash Sale
3172,15.0,2020-01-12,Cash Sale
3172,30.0,2020-01-12,Cash Sale
3172,30.0,2020-01-12,Cash Sale
3172,15.0,2020-01-12,Cash Sale
3172,105.0,2020-01-12,Cash Sale
3172,90.0,2020-01-13,Cash Sale
3172,105.0,2020-01-13,Cash Sale
3172,165.0,2020-01-13,Cash Sale
3172,234.0,2020-01-13,Cash Sale
3172,12.0,2020-01-13,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,15.0,2020-01-13,Cash Sale
3172,111.0,2020-01-13,Cash Sale
3172,345.0,2020-01-13,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,120.0,2020-01-13,Cash Sale
3172,180.0,2020-01-13,Cash Sale
3172,180.0,2020-01-13,Cash Sale
3172,147.0,2020-01-13,Cash Sale
3172,30.0,2020-01-13,Cash Sale
3172,60.0,2020-01-13,Cash Sale
97701,30000.0,2019-11-20,Cash Sale
3172,585.0,2020-01-18,Cash Sale
3172,270.0,2020-01-18,Cash Sale
3172,15.0,2020-01-18,Cash Sale
3172,12.0,2020-01-19,Cash Sale
3172,45.0,2020-01-19,Cash Sale
3172,90.0,2020-01-19,Cash Sale
3172,330.0,2020-01-19,Cash Sale
3172,27.0,2020-01-19,Cash Sale
3172,360.0,2020-01-19,Cash Sale
3172,43.5,2020-01-19,Cash Sale
3172,72.0,2020-01-19,Cash Sale
3172,48.0,2020-01-19,Cash Sale
3172,21.0,2020-01-19,Cash Sale
3172,45.0,2020-01-19,Cash Sale
3172,90.0,2020-01-19,Cash Sale
3172,210.0,2020-01-19,Cash Sale
3172,90.0,2020-01-19,Cash Sale
3172,13.5,2020-01-20,Cash Sale
97779,150.0,2019-11-18,Cash Sale
3172,69.0,2020-01-20,Cash Sale
3172,258.0,2020-01-20,Cash Sale
3172,40.5,2020-01-20,Cash Sale
3172,219.0,2020-01-20,Cash Sale
3172,271.5,2020-01-20,Cash Sale
3172,435.0,2020-01-20,Cash Sale
3172,81.0,2020-01-20,Cash Sale
3172,300.0,2020-01-20,Cash Sale
3172,105.0,2020-01-20,Cash Sale
3172,75.0,2020-01-20,Cash Sale
3172,72.0,2020-01-20,Cash Sale
3172,18.0,2020-01-21,Cash Sale
3172,15.0,2020-01-21,Cash Sale
3172,27.0,2020-01-21,Cash Sale
3172,30.0,2020-01-21,Cash Sale
3172,24.0,2020-01-21,Cash Sale
3172,75.0,2020-01-21,Cash Sale
3172,180.0,2020-01-21,Cash Sale
3172,300.0,2020-01-21,Cash Sale
3172,60.0,2020-01-21,Cash Sale
3172,27.0,2020-01-21,Cash Sale
3172,60.0,2020-01-21,Cash Sale
3172,87.0,2020-01-21,Cash Sale
3172,240.0,2020-01-21,Cash Sale
3172,18.0,2020-01-21,Cash Sale
97802,750.0,2020-01-23,Cash Sale
97802,300.0,2020-01-23,Cash Sale
97802,6300.0,2020-01-23,Cash Sale
97802,900.0,2020-01-23,Cash Sale
97802,900.0,2020-01-22,Cash Sale
97802,900.0,2020-01-22,Cash Sale
97802,540.0,2020-01-22,Cash Sale
97802,210.0,2020-01-22,Cash Sale
97802,510.0,2020-01-21,Cash Sale
97802,720.0,2020-01-21,Cash Sale
97802,1050.0,2020-01-21,Cash Sale
97802,330.0,2020-01-21,Cash Sale
97802,750.0,2020-01-21,Cash Sale
97802,510.0,2020-01-20,Cash Sale
97802,4050.0,2020-01-20,Cash Sale
97802,510.0,2020-01-20,Cash Sale
97802,180.0,2020-01-20,Cash Sale
97802,1140.0,2020-01-20,Cash Sale
97802,1050.0,2020-01-20,Cash Sale
97802,150.0,2020-01-20,Cash Sale
97802,1080.0,2020-01-19,Cash Sale
97802,300.0,2020-01-19,Cash Sale
97802,3000.0,2020-01-19,Cash Sale
97802,210.0,2020-01-19,Cash Sale
97802,930.0,2020-01-18,Cash Sale
97802,1620.0,2020-01-18,Cash Sale
97802,150.0,2020-01-18,Cash Sale
97802,60.0,2020-01-17,Cash Sale
97802,720.0,2020-01-17,Cash Sale
97802,1050.0,2020-01-17,Cash Sale
97802,810.0,2020-01-17,Cash Sale
97802,2640.0,2020-01-17,Cash Sale
97802,210.0,2020-01-17,Cash Sale
97802,510.0,2020-01-17,Cash Sale
97802,180.0,2020-01-16,Cash Sale
97802,1875.0,2020-01-16,Cash Sale
97802,450.0,2020-01-16,Cash Sale
97802,2070.0,2020-01-15,Cash Sale
97802,360.0,2020-01-15,Cash Sale
97802,6210.0,2020-01-14,Cash Sale
97802,330.0,2020-01-14,Cash Sale
97802,900.0,2020-01-13,Cash Sale
97802,1050.0,2020-01-13,Cash Sale
97802,4122.0,2020-01-10,Cash Sale
97802,690.0,2020-01-10,Cash Sale
97802,2520.0,2020-01-09,Cash Sale
97802,600.0,2020-01-09,Cash Sale
97802,1050.0,2020-01-08,Cash Sale
97802,3210.0,2020-01-08,Cash Sale
97802,480.0,2020-01-08,Cash Sale
97802,1995.0,2020-01-07,Cash Sale
97802,1650.0,2020-01-07,Cash Sale
97802,120.0,2020-01-06,Cash Sale
97802,2385.0,2020-01-06,Cash Sale
97802,600.0,2020-01-06,Cash Sale
97802,1830.0,2020-01-06,Cash Sale
97802,1065.0,2020-01-05,Cash Sale
97802,2160.0,2020-01-13,Cash Sale
97802,900.0,2020-01-13,Cash Sale
97802,300.0,2020-01-13,Cash Sale
97802,990.0,2020-01-12,Cash Sale
97802,1020.0,2020-01-12,Cash Sale
97802,1110.0,2020-01-12,Cash Sale
97802,720.0,2020-01-12,Cash Sale
97802,1560.0,2020-01-11,Cash Sale
97802,1140.0,2020-01-11,Cash Sale
97802,300.0,2020-01-11,Cash Sale
3172,72.0,2019-12-20,Cash Sale
3172,21.0,2019-12-20,Cash Sale
3172,300.0,2019-12-20,Cash Sale
3172,120.0,2019-12-20,Cash Sale
3172,120.0,2019-12-20,Cash Sale
3172,240.0,2019-12-20,Cash Sale
3172,18.0,2019-12-20,Cash Sale
3172,60.0,2019-12-20,Cash Sale
3172,180.0,2019-12-20,Cash Sale
3172,15.0,2019-12-20,Cash Sale
3172,210.0,2019-12-20,Cash Sale
3172,60.0,2019-12-20,Cash Sale
3172,30.0,2019-12-20,Cash Sale
3172,36.0,2019-12-20,Cash Sale
3172,150.0,2019-12-20,Cash Sale
3172,108.0,2019-12-20,Cash Sale
3172,150.0,2019-12-20,Cash Sale
3172,270.0,2019-12-20,Cash Sale
98037,630.0,2019-11-18,Cash Sale
98037,150.0,2019-11-18,Cash Sale
98037,6000.0,2019-11-18,Cash Sale
100995,30.0,2019-11-13,Cash Sale
100995,1740.0,2019-11-13,Cash Sale
100995,1470.0,2019-11-13,Cash Sale
100995,90.0,2019-11-16,Cash Sale
100995,132.0,2019-11-16,Cash Sale
100995,90.0,2019-11-16,Cash Sale
100995,618.0,2019-11-16,Cash Sale
100995,45.0,2019-11-16,Cash Sale
100995,90.0,2019-11-16,Cash Sale
100995,30.0,2019-11-16,Cash Sale
100995,30.0,2019-11-16,Cash Sale
100995,1530.0,2019-11-16,Cash Sale
100995,60.0,2019-11-16,Cash Sale
100995,60.0,2019-11-16,Cash Sale
3172,60.0,2019-12-23,Cash Sale
3172,54.0,2019-12-23,Cash Sale
3172,105.0,2019-12-23,Cash Sale
3172,60.0,2019-12-23,Cash Sale
3172,90.0,2019-12-23,Cash Sale
3172,105.0,2019-12-23,Cash Sale
3172,27.0,2019-12-23,Cash Sale
3172,555.0,2019-12-23,Cash Sale
3172,60.0,2019-12-23,Cash Sale
3172,30.0,2019-12-23,Cash Sale
3172,30.0,2019-12-23,Cash Sale
3172,120.0,2019-12-23,Cash Sale
3172,30.0,2019-12-23,Cash Sale
3172,54.0,2019-12-23,Cash Sale
3172,120.0,2019-12-24,Cash Sale
3172,48.0,2019-12-24,Cash Sale
3172,240.0,2019-12-24,Cash Sale
3172,15.0,2019-12-24,Cash Sale
3172,45.0,2019-12-24,Cash Sale
3172,21.0,2020-01-18,Cash Sale
3172,30.0,2020-01-18,Cash Sale
3172,30.0,2020-01-18,Cash Sale
3172,45.0,2020-01-18,Cash Sale
3172,168.0,2020-01-18,Cash Sale
3172,6.0,2020-01-18,Cash Sale
3172,9.0,2020-01-18,Cash Sale
3172,13.5,2020-01-19,Cash Sale
3172,30.0,2020-01-19,Cash Sale
3172,30.0,2020-01-19,Cash Sale
3172,13.5,2020-01-19,Cash Sale
3172,73.5,2020-01-19,Cash Sale
3172,31.5,2020-01-19,Cash Sale
3172,30.0,2020-01-19,Cash Sale
3172,150.0,2020-01-19,Cash Sale
3172,12.0,2020-01-19,Cash Sale
3172,30.0,2020-01-19,Cash Sale
3172,774.0,2020-01-19,Cash Sale
3172,36.0,2020-01-19,Cash Sale
3172,48.0,2020-01-19,Cash Sale
3172,103.5,2020-01-19,Cash Sale
3172,15.0,2019-12-22,Cash Sale
3172,36.0,2019-12-22,Cash Sale
3172,24.0,2019-12-22,Cash Sale
3172,30.0,2019-12-22,Cash Sale
3172,36.0,2019-12-22,Cash Sale
3172,15.0,2019-12-22,Cash Sale
3172,264.0,2019-12-22,Cash Sale
3172,72.0,2019-12-22,Cash Sale
3172,120.0,2019-12-22,Cash Sale
3172,21.0,2019-12-23,Cash Sale
3172,165.0,2019-12-23,Cash Sale
3172,90.0,2019-12-23,Cash Sale
3172,48.0,2019-12-23,Cash Sale
3172,54.0,2019-12-23,Cash Sale
3172,60.0,2019-12-23,Cash Sale
3172,15.0,2019-12-23,Cash Sale
3172,282.0,2019-12-23,Cash Sale
3172,105.0,2019-12-23,Cash Sale
3172,195.0,2019-12-19,Cash Sale
3172,30.0,2019-12-19,Cash Sale
3172,30.0,2019-12-19,Cash Sale
3172,30.0,2019-12-19,Cash Sale
3172,72.0,2019-12-19,Cash Sale
3172,270.0,2019-12-19,Cash Sale
3172,105.0,2019-12-19,Cash Sale
3172,192.0,2019-12-19,Cash Sale
3172,27.0,2019-12-19,Cash Sale
3172,135.0,2019-12-19,Cash Sale
3172,60.0,2019-12-19,Cash Sale
3172,102.0,2019-12-19,Cash Sale
3172,51.0,2019-12-20,Cash Sale
3172,30.0,2019-12-20,Cash Sale
3172,45.0,2019-12-20,Cash Sale
3172,30.0,2019-12-20,Cash Sale
3172,267.0,2019-12-20,Cash Sale
3172,60.0,2019-12-21,Cash Sale
3172,150.0,2019-12-21,Cash Sale
3172,231.0,2019-12-21,Cash Sale
3172,18.0,2019-12-21,Cash Sale
3172,60.0,2019-12-21,Cash Sale
3172,180.0,2019-12-21,Cash Sale
3172,90.0,2019-12-21,Cash Sale
111002,156.0,2019-12-21,Cash Sale
111002,6.0,2019-12-21,Cash Sale
111002,75.0,2019-12-21,Cash Sale
112282,660000.0,2019-11-13,Cash Sale
112282,1650.0,2019-12-17,Cash Sale
112282,480.0,2019-12-20,Cash Sale
112282,480.0,2019-12-20,Cash Sale
112020,228000.0,2019-11-14,Cash Sale
112020,1500.0,2019-11-15,Cash Sale
3172,99.0,2019-12-19,Cash Sale
3172,42.0,2019-12-19,Cash Sale
3172,45.0,2019-12-19,Cash Sale
3172,30.0,2019-12-19,Cash Sale
108520,243.0,2019-11-21,Cash Sale
121679,7800.0,2019-11-28,Cash Sale
127416,10500.0,2019-12-26,Cash Sale
3172,90.0,2019-12-30,Cash Sale
3172,210.0,2019-12-30,Cash Sale
3172,150.0,2019-12-31,Cash Sale
153478,1770.0,2019-11-18,Cash Sale
155412,1500.0,2019-12-27,Cash Sale
157649,255.0,2019-11-22,Cash Sale
157649,750.0,2019-11-24,Cash Sale
8914,13800.0,2019-12-21,Cash Sale
283973,24000.0,2020-01-06,Cash Sale
283973,151200.0,2020-01-06,Cash Sale
57115,150.0,2019-12-20,Cash Sale
57115,3600.0,2019-12-23,Cash Sale
57115,750.0,2019-12-23,Cash Sale
57115,300.0,2019-12-23,Cash Sale
343446,630.0,2020-01-23,Cash Sale
346336,300000.0,2020-01-01,Cash Sale
346336,407961.0,2020-01-11,Cash Sale
346336,213780.0,2020-01-17,Cash Sale
348006,30.0,2019-11-12,Cash Sale
350841,60.0,2019-12-30,Cash Sale
